452,ROYAL ENFIELD  BULLET 500,PREMIUM BIKE,2
453,ROYAL ENFIELD  BULLET ELECTRA,PREMIUM BIKE,2
454,ROYAL ENFIELD  BULLET TRIALS 350,PREMIUM BIKE,2
455,ROYAL ENFIELD  BULLET TRIALS 500,PREMIUM BIKE,2
456,ROYAL ENFIELD  CLASSIC 350,PREMIUM BIKE,2
457,ROYAL ENFIELD  CLASSIC 500,PREMIUM BIKE,2
458,ROYAL ENFIELD  CLASSIC BATTLE GREEN,PREMIUM BIKE,2
459,ROYAL ENFIELD  CLASSIC CHROME,PREMIUM BIKE,2
460,ROYAL ENFIELD  CLASSIC DESERT STORM,PREMIUM BIKE,2
461,ROYAL ENFIELD  CONTINENTAL GT,PREMIUM BIKE,2
462,ROYAL ENFIELD  CONTINENTAL GT 650,PREMIUM BIKE,2
463,ROYAL ENFIELD  HIMALAYAN,PREMIUM BIKE,2
464,ROYAL ENFIELD  INTERCEPTOR 650,PREMIUM BIKE,2
465,ROYAL ENFIELD  METEOR,PREMIUM BIKE,2
466,ROYAL ENFIELD  NOT IN LIST,PREMIUM BIKE,2
467,ROYAL ENFIELD  THUNDERBIRD 350,PREMIUM BIKE,2
468,ROYAL ENFIELD  THUNDERBIRD 350X,PREMIUM BIKE,2
469,ROYAL ENFIELD  THUNDERBIRD 500,PREMIUM BIKE,2
470,ROYAL ENFIELD  THUNDERBIRD 500X,PREMIUM BIKE,2
471,ROYAL ENFIELD SCRAM 411,PREMIUM BIKE,2
472,ROYAL ENFIELD RUMBLER,PREMIUM BIKE,2
473,SUZUKI ACCESS 125,BUDGET SCOOTER,2
474,SUZUKI ACCESS 125 (SE),BUDGET SCOOTER,2
475,SUZUKI BANDIT 1250SA,PREMIUM BIKE,2
476,SUZUKI BURGMAN STREET,BUDGET SCOOTER,2
477,SUZUKI DR-Z50,PREMIUM BIKE,2
478,SUZUKI GIXXER,PREMIUM BIKE,2
479,SUZUKI GIXXER 250,PREMIUM BIKE,2
480,SUZUKI GIXXER SF,PREMIUM BIKE,2
481,SUZUKI GIXXER SF 250,PREMIUM BIKE,2
482,SUZUKI GS150R,PREMIUM BIKE,2
483,SUZUKI GSX S 1000F,PREMIUM BIKE,2
484,SUZUKI GSX S1000,PREMIUM BIKE,2
485,SUZUKI GSX S750,PREMIUM BIKE,2
486,SUZUKI GSX-R1000,PREMIUM BIKE,2
487,SUZUKI HAYABUSA,PREMIUM BIKE,2
488,SUZUKI HAYABUSA Z,PREMIUM BIKE,2
489,SUZUKI HAYATE,BELOW 150CC BIKE,2
490,SUZUKI INTRUDER 150,151CC TO 350 CC BIKE ,2
491,SUZUKI INTRUDER M1800R,PREMIUM BIKE,2
492,SUZUKI INTRUDER M1800R (B.O.S.S.),PREMIUM BIKE,2
493,SUZUKI INTRUDER M800,PREMIUM BIKE,2
494,SUZUKI LETS,BUDGET SCOOTER,2
495,SUZUKI NOT IN LIST,PREMIUM BIKE,2
496,SUZUKI RM Z250,PREMIUM BIKE,2
497,SUZUKI RM Z450,PREMIUM BIKE,2
498,SUZUKI SLINGSHOT PLUS,BELOW 150CC BIKE,2
499,SUZUKI SWISH 125,BUDGET SCOOTER,2
500,SUZUKI V-STROM SX,PREMIUM BIKE,2
501,SUZUKI V-STROM 1000,PREMIUM BIKE,2
502,SUZUKI V-STROM 650 XT,PREMIUM BIKE,2
503,SWM BIKES NOT IN LIST,PREMIUM BIKE,2
504,SWM BIKES SUPERDUAL T,PREMIUM BIKE,2
505,TORK  NOT IN LIST,PREMIUM BIKE,2
506,TORK  T6X,PREMIUM BIKE,2
507,TRIUMPH MOTORCYCLES BONNEVILLE,PREMIUM BIKE,2
508,TRIUMPH MOTORCYCLES BONNEVILLE BOBBER,PREMIUM BIKE,2
509,TRIUMPH MOTORCYCLES BONNEVILLE T100,PREMIUM BIKE,2
510,TRIUMPH MOTORCYCLES BONNEVILLE T120,PREMIUM BIKE,2
511,TRIUMPH MOTORCYCLES DAYTONA 675 ABS,PREMIUM BIKE,2
512,TRIUMPH MOTORCYCLES DAYTONA 675R,PREMIUM BIKE,2
513,TRIUMPH MOTORCYCLES NOT IN LIST,PREMIUM BIKE,2
514,TRIUMPH MOTORCYCLES ROCKET III  ,PREMIUM BIKE,2
515,TRIUMPH MOTORCYCLES ROCKET III ROADSTER,PREMIUM BIKE,2
516,TRIUMPH MOTORCYCLES SPEED MASTER,PREMIUM BIKE,2
517,TRIUMPH MOTORCYCLES SPEED TRIPLE,PREMIUM BIKE,2
518,TRIUMPH MOTORCYCLES SPEED TRIPLE ABS,PREMIUM BIKE,2
519,TRIUMPH MOTORCYCLES STREET SCRAMBLER,PREMIUM BIKE,2
520,TRIUMPH MOTORCYCLES STREET TRIPLE  ,PREMIUM BIKE,2
521,TRIUMPH MOTORCYCLES STREET TRIPLE ABS,PREMIUM BIKE,2
522,TRIUMPH MOTORCYCLES STREET TWIN,PREMIUM BIKE,2
523,TRIUMPH MOTORCYCLES THRUXTON R,PREMIUM BIKE,2
524,TRIUMPH MOTORCYCLES THUNDERBIRD,PREMIUM BIKE,2
525,TRIUMPH MOTORCYCLES THUNDERBIRD LT,PREMIUM BIKE,2
526,TRIUMPH MOTORCYCLES THUNDERBIRD STORM,PREMIUM BIKE,2
527,TRIUMPH MOTORCYCLES TIGER 1200,PREMIUM BIKE,2
528,TRIUMPH MOTORCYCLES TIGER 800  ,PREMIUM BIKE,2
529,TRIUMPH MOTORCYCLES TIGER 800 XC,PREMIUM BIKE,2
530,TRIUMPH MOTORCYCLES TIGER 800 XR,PREMIUM BIKE,2
531,TRIUMPH MOTORCYCLES TIGER 800 XRX,PREMIUM BIKE,2
532,TRIUMPH MOTORCYCLES TIGER EXPLORER,PREMIUM BIKE,2
533,TRIUMPH MOTORCYCLES TIGER EXPLORER XC,PREMIUM BIKE,2
534,TRIUMPH MOTORCYCLES TIGER SPORT,PREMIUM BIKE,2
535,TVS APACHE 180,151CC TO 350 CC BIKE ,2
536,TVS APACHE 220,151CC TO 350 CC BIKE ,2
537,TVS APACHE 250,151CC TO 350 CC BIKE ,2
538,TVS APACHE RR 310,151CC TO 350 CC BIKE ,2
539,TVS APACHE RTR ,151CC TO 350 CC BIKE ,2
540,TVS APACHE RTR 160,151CC TO 350 CC BIKE ,2
541,TVS APACHE RTR 160 4V,151CC TO 350 CC BIKE ,2
542,TVS APACHE RTR 180,151CC TO 350 CC BIKE ,2
543,TVS APACHE RTR 200 4V RACE EDITION,151CC TO 350 CC BIKE ,2
544,TVS APACHE RTR 220,151CC TO 350 CC BIKE ,2
545,TVS APACHE RTR 300 FX,151CC TO 350 CC BIKE ,2
546,TVS CREON,BUDGET ELECTRIC 2W,2
547,TVS DRAKEN,PREMIUM BIKE,2
548,TVS FLAME,BELOW 150CC BIKE,2
549,TVS FLAME SR 125,BELOW 150CC BIKE,2
550,TVS GRAPHITE,BUDGET SCOOTER,2
551,TVS HLX 100,BELOW 150CC BIKE,2
552,TVS HLX 125,BELOW 150CC BIKE,2
553,TVS IQUBE,BUDGET ELECTRIC 2W,2
554,TVS JIVE,BELOW 150CC BIKE,2
555,TVS JUPITER,BUDGET SCOOTER,2
556,TVS JUPITER 125,BUDGET SCOOTER,2
557,TVS JUPITER GRANDE,BUDGET SCOOTER,2
558,TVS LX,BELOW 150CC BIKE,2
559,TVS MAX 100,BELOW 150CC BIKE,2
560,TVS MAX4R,BELOW 150CC BIKE,2
561,TVS METRO,BELOW 150CC BIKE,2
562,TVS NEO X31,BUDGET SCOOTER,2
563,TVS NOT IN LIST,PREMIUM BIKE,2
564,TVS NTORQ 125,BUDGET SCOOTER,2
565,TVS PHOENIX,BELOW 150CC BIKE,2
566,TVS RADEON,BELOW 150CC BIKE,2
567,TVS RAIDER,BELOW 150CC BIKE,2
568,TVS ROCKZ,BUDGET SCOOTER,2
569,TVS SCOOTY,BUDGET SCOOTER,2
570,TVS SCOOTY PEP,BUDGET SCOOTER,2
571,TVS SCOOTY PEP PLUS,BUDGET SCOOTER,2
572,TVS SCOOTY STREAK,BUDGET SCOOTER,2
573,TVS SCOOTY ZEST,BUDGET SCOOTER,2
574,TVS SCOOTY ZEST 110,BUDGET SCOOTER,2
575,TVS SPORT,BELOW 150CC BIKE,2
576,TVS STAR,BELOW 150CC BIKE,2
577,TVS STAR CITY,BELOW 150CC BIKE,2
578,TVS STAR CITY PLUS,BELOW 150CC BIKE,2
579,TVS STAR SPORT,BELOW 150CC BIKE,2
580,TVS VICTOR,BELOW 150CC BIKE,2
581,TVS WEGO,BUDGET SCOOTER,2
582,TVS XL100,BELOW 150CC BIKE,2
583,TVS ZEPPELIN,PREMIUM BIKE,2
584,ULTRAVIOLETTE F77,PREMIUM BIKE,2
585,ULTRAVIOLETTE NOT IN LIST,PREMIUM BIKE,2
586,UM NOT IN LIST,PREMIUM BIKE,2
587,UM RENEGADE COMMANDO,PREMIUM BIKE,2
588,UM RENEGADE COMMANDO CLASSIC,PREMIUM BIKE,2
589,UM RENEGADE COMMANDO MOJAVE,PREMIUM BIKE,2
590,UM RENEGADE SPORTS S,PREMIUM BIKE,2
591,VESPA ELEGANTE,BUDGET SCOOTER,2
592,VESPA ELEGANTE 150,BUDGET SCOOTER,2
593,VESPA ELETTRICA,BUDGET ELECTRIC 2W,2
594,VESPA GTS SUPER 125,BUDGET SCOOTER,2
595,VESPA LIBERTY 3V,BUDGET SCOOTER,2
596,VESPA LX 125,BUDGET SCOOTER,2
597,VESPA NOT IN LIST,BUDGET SCOOTER,2
598,VESPA RED 125,BUDGET SCOOTER,2
599,VESPA S,BUDGET SCOOTER,2
600,VESPA SXL 125,BUDGET SCOOTER,2
601,VESPA SXL 150,BUDGET SCOOTER,2
602,VESPA VESPA NOTTE 125,BUDGET SCOOTER,2
603,VESPA VX,BUDGET SCOOTER,2
604,VESPA VXL 125,BUDGET SCOOTER,2
605,VESPA VXL 150,BUDGET SCOOTER,2
606,YAMAHA AEROX 155,BUDGET SCOOTER,2
607,YAMAHA ALPHA,BUDGET SCOOTER,2
608,YAMAHA CRUX,BELOW 150CC BIKE,2
609,YAMAHA FASCINO,BUDGET SCOOTER,2
610,YAMAHA FAZER 25,PREMIUM BIKE,2
611,YAMAHA FAZER FI,BELOW 150CC BIKE,2
612,YAMAHA FZ,151CC TO 350 CC BIKE ,2
613,YAMAHA FZ 1,PREMIUM BIKE,2
614,YAMAHA FZ 25,PREMIUM BIKE,2
615,YAMAHA FZ FI,BELOW 150CC BIKE,2
616,YAMAHA FZ S FI,BELOW 150CC BIKE,2
617,YAMAHA FZS ,151CC TO 350 CC BIKE ,2
618,YAMAHA FZS 25,151CC TO 350 CC BIKE ,2
619,YAMAHA FZX,151CC TO 350 CC BIKE ,2
620,YAMAHA MT 03,PREMIUM BIKE,2
621,YAMAHA MT 09,PREMIUM BIKE,2
622,YAMAHA MT 15,PREMIUM BIKE,2
623,YAMAHA MT 15 CYW,PREMIUM BIKE,2
624,YAMAHA MTO GP EDITION,PREMIUM BIKE,2
625,YAMAHA N MAX 155,PREMIUM BIKE,2
626,YAMAHA NOT IN LIST,PREMIUM BIKE,2
627,YAMAHA R15 M,PREMIUM BIKE,2
628,YAMAHA R15 V4,PREMIUM BIKE,2
629,YAMAHA RAY,BUDGET SCOOTER,2
630,YAMAHA RAY ZR,BUDGET SCOOTER,2
631,YAMAHA RAY-Z,BUDGET SCOOTER,2
632,YAMAHA RX 100,BELOW 150CC BIKE,2
633,YAMAHA RX 135,BELOW 150CC BIKE,2
634,YAMAHA SALUTO,BELOW 150CC BIKE,2
635,YAMAHA SALUTO RX,BELOW 150CC BIKE,2
636,YAMAHA SS 125,BELOW 150CC BIKE,2
637,YAMAHA SZ-RR ,BELOW 150CC BIKE,2
638,YAMAHA SZ-RR BLUE CORE,BELOW 150CC BIKE,2
639,YAMAHA SZ-S,BELOW 150CC BIKE,2
640,YAMAHA VMAX (1679CC) ,PREMIUM BIKE,2
641,YAMAHA YBR 110,BELOW 150CC BIKE,2
642,YAMAHA YBR 125,BELOW 150CC BIKE,2
643,YAMAHA YZF R1,PREMIUM BIKE,2
644,YAMAHA YZF R15,PREMIUM BIKE,2
645,YAMAHA YZF R15 V3,PREMIUM BIKE,2
646,YAMAHA YZF R15S,PREMIUM BIKE,2
647,YAMAHA YZF R1M,PREMIUM BIKE,2
648,YAMAHA YZF R3,PREMIUM BIKE,2
649,OLA ELECTRIC,BUDGET ELECTRIC 2W,2
650,YAMAHA ROYAL STAR,351CC TO 500 CC BIKE,2
651,HERO VIDA,BUDGET ELECTRIC 2W,2
652,HONDA HNESS,151CC TO 350 CC BIKE ,2
653,YEZDI ROADSTER,351CC TO 500 CC BIKE,2
654,YEZDI SCRAMBLER,351CC TO 500 CC BIKE,2
655,YEZDI ADVENTURE,351CC TO 500 CC BIKE,2
656,TVS RONIN 225,151CC TO 350 CC BIKE ,2
657,PURE EV ENTRANCE NEO,BUDGET ELECTRIC 2W,2
658,PURE EV EPLUTO 7G,PREMIUM ELECTRIC 2W,2
659,PURE EV ETRYST 350,PREMIUM ELECTRIC 2W,2
660,BOUNCE INFINITY E1,BUDGET ELECTRIC 2W,2
661,ASTON MARTIN DB11,SIMPLY PREMIUM,4
662,ASTON MARTIN NOT IN LIST,SIMPLY PREMIUM,4
663,ASTON MARTIN VANQUISH,SIMPLY PREMIUM,4
664,ASTON MARTIN VANTAGE,SIMPLY PREMIUM,4
665,AUDI A3,LUXURY,4
666,AUDI A3 CABRIOLET,LUXURY,4
667,AUDI A4,LUXURY,4
668,AUDI A5,LUXURY,4
669,AUDI A5 CABRIOLET,LUXURY,4
670,AUDI A6,LUXURY,4
671,AUDI A8,SIMPLY PREMIUM,4
672,AUDI A8-L,SIMPLY PREMIUM,4
673,AUDI E-TRON,ELECTRIC PREMIUM,4
674,AUDI NOT IN LIST,LUXURY,4
675,AUDI Q2,LUXURY,4
676,AUDI Q3,LUXURY,4
677,AUDI Q5,LUXURY,4
678,AUDI Q7,LUXURY,4
679,AUDI Q8,LUXURY,4
680,AUDI R8,SIMPLY PREMIUM,4
681,AUDI RS 5,LUXURY,4
682,AUDI RS6,SIMPLY PREMIUM,4
683,AUDI RS7,SIMPLY PREMIUM,4
684,AUDI S5,SIMPLY PREMIUM,4
685,AUDI TT,SIMPLY PREMIUM,4
686,BAJAJ QUTE RE60,HATCHBACK,4
687,BENTLEY ARNAGE ,SIMPLY PREMIUM,4
688,BENTLEY BENTAYGA,SIMPLY PREMIUM,4
689,BENTLEY CONTINENTAL,SIMPLY PREMIUM,4
690,BENTLEY CONTINENTAL GT,SIMPLY PREMIUM,4
691,BENTLEY FLYING SPUR,SIMPLY PREMIUM,4
692,BENTLEY MULSANNE,SIMPLY PREMIUM,4
693,BENTLEY NEW FLYING SPUR V8,SIMPLY PREMIUM,4
694,BENTLEY NOT IN LIST,SIMPLY PREMIUM,4
695,BIRD ELECTRIC EV1,ELECTRIC BUDGET,4
696,BMW  1 SERIES 5-DOOR,LUXURY,4
697,BMW  3 SERIES,LUXURY,4
698,BMW  3 SERIES GT,LUXURY,4
699,BMW  5 SERIES,SIMPLY PREMIUM,4
700,BMW  6 SERIES,SIMPLY PREMIUM,4
701,BMW  7 SERIES,SIMPLY PREMIUM,4
702,BMW  8 SERIES,SIMPLY PREMIUM,4
703,BMW  ACTIVEHYBRID 7,SIMPLY PREMIUM,4
704,BMW  I3S,ELECTRIC PREMIUM,4
705,BMW  I8,ELECTRIC PREMIUM,4
706,BMW  M SERIES,SIMPLY PREMIUM,4
707,BMW  M2,SIMPLY PREMIUM,4
708,BMW  M3,SIMPLY PREMIUM,4
709,BMW  M4,SIMPLY PREMIUM,4
710,BMW  M4 COUPE,SIMPLY PREMIUM,4
711,BMW  M5,SIMPLY PREMIUM,4
712,BMW  M6 GRAN COUPE,SIMPLY PREMIUM,4
713,BMW  NOT IN LIST,SIMPLY PREMIUM,4
714,BMW  X1,PREMIUM SUV,4
715,BMW  X3,PREMIUM SUV,4
716,BMW  X4,PREMIUM SUV,4
717,BMW  X5,PREMIUM SUV,4
718,BMW  X7,PREMIUM SUV,4
719,BMW  Z 4,PREMIUM SUV,4
720,BUGATTI DIVO,SIMPLY PREMIUM,4
721,BUGATTI GRAND PRIX,SIMPLY PREMIUM,4
722,BUGATTI NOT IN LIST,SIMPLY PREMIUM,4
723,BUGATTI VEYRON,SIMPLY PREMIUM,4
724,CHEVROLET AVEO,HATCHBACK,4
725,CHEVROLET AVEO U-VA,HATCHBACK,4
726,CHEVROLET BEAT,HATCHBACK,4
727,CHEVROLET CAPTIVA,SUV,4
728,CHEVROLET CRUZE,LUXURY,4
729,CHEVROLET ENJOY,SUV,4
730,CHEVROLET NOT IN LIST,LUXURY,4
731,CHEVROLET OPTRA,SEDAN,4
732,CHEVROLET SAIL,SEDAN,4
733,CHEVROLET SAIL HATCHBACK,HATCHBACK,4
734,CHEVROLET SPARK,HATCHBACK,4
735,CHEVROLET TAVERA,SUV,4
736,CITROEN C5 AIRCROSS,SUV,4
737,CITROEN NEW C3,HATCHBACK,4
738,CITROEN NEW C5 AIRCROSS SUV,SUV,4
739,CITROEN NOT IN LIST,LUXURY,4
740,DATSUN GO,HATCHBACK,4
741,DATSUN GO CROSS,HATCHBACK,4
742,DATSUN GO PLUS,HATCHBACK,4
743,DATSUN NOT IN LIST,LUXURY,4
744,DATSUN REDI-GO,HATCHBACK,4
745,DC CARS AVANTI,SIMPLY PREMIUM,4
746,DC CARS NOT IN LIST,SIMPLY PREMIUM,4
747,FERRARI 458,SIMPLY PREMIUM,4
748,FERRARI 458 SPECIALE,SIMPLY PREMIUM,4
749,FERRARI 488,SIMPLY PREMIUM,4
750,FERRARI 488 GTB,SIMPLY PREMIUM,4
751,FERRARI 812 SUPER FAST,SIMPLY PREMIUM,4
752,FERRARI 812 SUPERFAST,SIMPLY PREMIUM,4
753,FERRARI CALIFORNIA  T,SIMPLY PREMIUM,4
754,FERRARI FF,SIMPLY PREMIUM,4
755,FERRARI GTC4LUSSO,SIMPLY PREMIUM,4
756,FERRARI NOT IN LIST,SIMPLY PREMIUM,4
757,FERRARI PORTOFINO,SIMPLY PREMIUM,4
758,FIAT ABARTH 595,HATCHBACK,4
759,FIAT ABARTH AVVENTURA,HATCHBACK,4
760,FIAT ABARTH PUNTO,HATCHBACK,4
761,FIAT AVVENTURA,HATCHBACK,4
762,FIAT AVVENTURA URBAN CROSS,HATCHBACK,4
763,FIAT LINEA,SEDAN,4
764,FIAT LINEA 125S,SEDAN,4
765,FIAT NOT IN LIST,LUXURY,4
766,FIAT PUNTO EVO,HATCHBACK,4
767,FIAT PUNTO PURE,HATCHBACK,4
768,FIAT URBAN CROSS,HATCHBACK,4
769,FORCE GURKHA,SUV,4
770,FORCE NOT IN LIST,LUXURY,4
771,FORCE ONE,SUV,4
772,FORD ASPIRE,SEDAN,4
773,FORD CLASSIC,SEDAN,4
774,FORD ECOSPORT,SUV,4
775,FORD ENDEAVOUR,PREMIUM SUV,4
776,FORD FIESTA,SEDAN,4
777,FORD FIGO,HATCHBACK,4
778,FORD FOCUS,HATCHBACK,4
779,FORD FREESTYLE,SEDAN,4
780,FORD IKON,SEDAN,4
781,FORD MUSTANG,SIMPLY PREMIUM,4
782,FORD NOT IN LIST,LUXURY,4
783,GREAT WALL MOTOR F7,SIMPLY PREMIUM,4
784,GREAT WALL MOTOR HAVAL F5,SIMPLY PREMIUM,4
785,GREAT WALL MOTOR HAVAL F7X,SIMPLY PREMIUM,4
786,GREAT WALL MOTOR NOT IN LIST,SIMPLY PREMIUM,4
787,GREAT WALL MOTOR R1,ELECTRIC BUDGET,4
788,HINDUSTAN MOTORS AMBASSADOR,SEDAN,4
789,HINDUSTAN MOTORS NOT IN LIST,SEDAN,4
790,HONDA ACCORD,SEDAN,4
791,HONDA AMAZE,HATCHBACK,4
792,HONDA BRIO,HATCHBACK,4
793,HONDA BRV,HATCHBACK,4
794,HONDA CITY,SEDAN,4
795,HONDA CIVIC,SEDAN,4
796,HONDA CR-V,PREMIUM SUV,4
797,HONDA JAZZ,HATCHBACK,4
798,HONDA MOBILIO,SUV,4
799,HONDA WRV,SUV,4
800,HYUNDAI ACCENT,SEDAN,4
801,HYUNDAI ALCAZAR,SUV,4
802,HYUNDAI AURA,SEDAN,4
803,HYUNDAI CRETA,SUV,4
804,HYUNDAI ELANTRA,SEDAN,4
805,HYUNDAI ELITE I20,SEDAN,4
806,HYUNDAI EON,HATCHBACK,4
807,HYUNDAI FLUIDIC I20,SEDAN,4
808,HYUNDAI GRAND I10,HATCHBACK,4
809,HYUNDAI GRAND I10 NIOS,HATCHBACK,4
810,HYUNDAI I10,HATCHBACK,4
811,HYUNDAI I20,SEDAN,4
812,HYUNDAI I20 N LINE,SEDAN,4
813,HYUNDAI I30,SEDAN,4
814,HYUNDAI IONIQ,ELECTRIC BUDGET,4
815,HYUNDAI KONA,ELECTRIC PREMIUM,4
816,HYUNDAI NEO FLUIDIC ELANTRA,SEDAN,4
817,HYUNDAI NEXO,ELECTRIC PREMIUM,4
818,HYUNDAI NOT IN LIST,LUXURY,4
819,HYUNDAI SANTA FE,PREMIUM SUV,4
820,HYUNDAI SANTRO,HATCHBACK,4
821,HYUNDAI SANTRO XING,HATCHBACK,4
822,HYUNDAI SONATA,SEDAN,4
823,HYUNDAI TUCSON,PREMIUM SUV,4
824,HYUNDAI VENUE,SUV,4
825,HYUNDAI VERNA,SEDAN,4
826,HYUNDAI XCENT,SEDAN,4
827,HYUNDAI XCENT PRIME,SEDAN,4
828,ISUZU D-MAX V-CROSS,PREMIUM SUV,4
829,ISUZU MU7,PREMIUM SUV,4
830,ISUZU MUX,PREMIUM SUV,4
831,ISUZU NOT IN LIST,PREMIUM SUV,4
832,JAGUAR EPACE,SIMPLY PREMIUM,4
833,JAGUAR F-PACE,SIMPLY PREMIUM,4
834,JAGUAR F-TYPE,SIMPLY PREMIUM,4
835,JAGUAR NOT IN LIST,SIMPLY PREMIUM,4
836,JAGUAR XE,SIMPLY PREMIUM,4
837,JAGUAR XF,SIMPLY PREMIUM,4
838,JAGUAR XJ,SIMPLY PREMIUM,4
839,JEEP COMPASS,PREMIUM SUV,4
840,JEEP GRAND CHEROKEE,PREMIUM SUV,4
841,JEEP NOT IN LIST,PREMIUM SUV,4
842,JEEP WRANGLER UNLIMITED,PREMIUM SUV,4
843,KIA CARNIVAL,PREMIUM SUV,4
844,KIA CEED,HATCHBACK,4
845,KIA K900,SIMPLY PREMIUM,4
846,KIA NOT IN LIST,SIMPLY PREMIUM,4
847,KIA PICANTO,HATCHBACK,4
848,KIA RIO,SEDAN,4
849,KIA SELTOS,SUV,4
850,KIA SONET,SUV,4
851,KIA SOUL EV,ELECTRIC BUDGET,4
852,KIA SPORTAGE,PREMIUM SUV,4
853,KIA STINGER,SIMPLY PREMIUM,4
854,LAMBORGHINI AVENTADOR,SIMPLY PREMIUM,4
855,LAMBORGHINI GALLARDO,SIMPLY PREMIUM,4
856,LAMBORGHINI HURACAN,SIMPLY PREMIUM,4
857,LAMBORGHINI HURACAN EVO,SIMPLY PREMIUM,4
858,LAMBORGHINI MURCIELAGO,SIMPLY PREMIUM,4
859,LAMBORGHINI NOT IN LIST,SIMPLY PREMIUM,4
860,LAMBORGHINI URUS,SIMPLY PREMIUM,4
861,LAND ROVER DISCOVERY,PREMIUM SUV,4
862,LAND ROVER DISCOVERY SPORT,PREMIUM SUV,4
863,LAND ROVER FREELANDER,PREMIUM SUV,4
864,LAND ROVER NOT IN LIST,PREMIUM SUV,4
865,RANGE ROVER,PREMIUM SUV,4
866,LAND ROVER RANGE ROVER EVOQUE,PREMIUM SUV,4
867,LAND ROVER RANGE ROVER SPORT,PREMIUM SUV,4
868,LAND ROVER RANGE ROVER VELAR,PREMIUM SUV,4
869,LEXUS ES,SIMPLY PREMIUM,4
870,LEXUS LC,SIMPLY PREMIUM,4
871,LEXUS LS,SIMPLY PREMIUM,4
872,LEXUS LX,SIMPLY PREMIUM,4
873,LEXUS NOT IN LIST,SIMPLY PREMIUM,4
874,LEXUS NX,SIMPLY PREMIUM,4
875,LEXUS RC,SIMPLY PREMIUM,4
876,LEXUS RX,SIMPLY PREMIUM,4
877,MAHINDRA ALTURAS G4,PREMIUM SUV,4
878,MAHINDRA ATOM,ELECTRIC BUDGET,4
879,MAHINDRA BOLERO,SUV,4
880,MAHINDRA BOLERO POWER PLUS,SUV,4
881,MAHINDRA E VERITO,ELECTRIC BUDGET,4
882,MAHINDRA E2O,ELECTRIC BUDGET,4
883,MAHINDRA E2O PLUS,ELECTRIC BUDGET,4
884,MAHINDRA KUV100 NXT,SUV,4
885,MAHINDRA MARAZZO,SUV,4
886,MAHINDRA NUVOSPORT,SUV,4
887,MAHINDRA QUANTO,SUV,4
888,MAHINDRA REVA,ELECTRIC BUDGET,4
889,MAHINDRA REXTON,PREMIUM SUV,4
890,MAHINDRA SCORPIO,SUV,4
891,MAHINDRA SCORPIO GETAWAY,SUV,4
892,MAHINDRA SUPRO,HATCHBACK,4
893,MAHINDRA THAR,SUV,4
894,MAHINDRA TUV 300,SUV,4
895,MAHINDRA TUV 300 PLUS,SUV,4
896,MAHINDRA VERITO,SEDAN,4
897,MAHINDRA VERITO VIBE,SEDAN,4
898,MAHINDRA VERITO VIBE CS,SEDAN,4
899,MAHINDRA XUV 300,SUV,4
900,MAHINDRA XUV 500,SUV,4
901,MAHINDRA XUV 700,SUV,4
902,MAHINDRA XYLO,SUV,4
903,MARUTI SUZUKI 800,HATCHBACK,4
904,MARUTI SUZUKI ALTO ,HATCHBACK,4
905,MARUTI SUZUKI ALTO 800,HATCHBACK,4
906,MARUTI SUZUKI ALTO K10,HATCHBACK,4
907,MARUTI SUZUKI A-STAR,HATCHBACK,4
908,MARUTI SUZUKI BALENO,SEDAN,4
909,MARUTI SUZUKI BALENO RS,SEDAN,4
910,MARUTI SUZUKI CELERIO,HATCHBACK,4
911,MARUTI SUZUKI CELERIO X,HATCHBACK,4
912,MARUTI SUZUKI CIAZ,LUXURY,4
913,MARUTI SUZUKI DZIRE,SEDAN,4
914,MARUTI SUZUKI EECO,SUV,4
915,MARUTI SUZUKI ERTIGA,SUV,4
916,MARUTI SUZUKI GRAND VITARA,PREMIUM SUV,4
917,MARUTI SUZUKI GYPSY,SUV,4
918,MARUTI SUZUKI IGNIS,HATCHBACK,4
919,MARUTI SUZUKI JIMNY,SUV,4
920,MARUTI SUZUKI NOT IN LIST,LUXURY,4
921,MARUTI SUZUKI OMNI,SEDAN,4
922,MARUTI SUZUKI RITZ,HATCHBACK,4
923,MARUTI SUZUKI S-CROSS,SUV,4
924,MARUTI SUZUKI S-PRESSO,SUV,4
925,MARUTI SUZUKI STINGRAY,HATCHBACK,4
926,MARUTI SUZUKI SWIFT,HATCHBACK,4
927,MARUTI SUZUKI SX4,SEDAN,4
928,MARUTI SUZUKI VITARA BREZZA,SEDAN,4
929,MARUTI SUZUKI WAGON R,HATCHBACK,4
930,MARUTI SUZUKI XL6,SUV,4
931,MARUTI SUZUKI ZEN,HATCHBACK,4
932,MASERATI GHIBLI,SIMPLY PREMIUM,4
933,MASERATI GRAN CABRIO,SIMPLY PREMIUM,4
934,MASERATI GRAN TURISMO,SIMPLY PREMIUM,4
935,MASERATI LEVANTE,SIMPLY PREMIUM,4
936,MASERATI NOT IN LIST,SIMPLY PREMIUM,4
937,MASERATI QUATTROPORTE,SIMPLY PREMIUM,4
938,MERCEDES BENZ A-CLASS,LUXURY,4
939,MERCEDES BENZ AMG GT,SIMPLY PREMIUM,4
940,MERCEDES BENZ B-CLASS  ,SIMPLY PREMIUM,4
941,MERCEDES BENZ B-CLASS LUXURY TOURER,SIMPLY PREMIUM,4
